"Cancer Sites"	"Cancer Sites Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	"Year"	"Year Code"	Count	Population	Crude Rate
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	302	387637	77.9
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	343	384455	89.2
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	327	381294	85.8
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	324	384068	84.4
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	333	391631	85.0
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	334	401059	83.3
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	397	408750	97.1
	"Corpus Uteri"	"27020"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	401	421482	95.1
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	385	376714	102.2
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	356	384351	92.6
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	363	383245	94.7
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	334	379338	88.0
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	283	374711	75.5
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	288	365347	78.8
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	290	359318	80.7
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	254	350930	72.4
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	260	344532	75.5
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	243	338982	71.7
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	263	336384	78.2
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	263	335430	78.4
	"Corpus Uteri"	"27020"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	272	336911	80.7
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	226	260340	86.8
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	239	265866	89.9
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	262	275960	94.9
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	241	285913	84.3
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	237	293399	80.8
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	208	300388	69.2
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	213	304312	70.0
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	221	301829	73.2
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	239	299543	79.8
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	209	296995	70.4
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	204	291754	69.9
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	221	289649	76.3
	"Corpus Uteri"	"27020"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	177	286992	61.7
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	166	251989	65.9
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	171	259018	66.0
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	185	261819	70.7
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	173	264469	65.4
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	158	269814	58.6
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	174	272506	63.9
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	169	281638	60.0
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	168	289796	58.0
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	188	300014	62.7
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	162	309870	52.3
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	193	319987	60.3
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	176	329450	53.4
	"Corpus Uteri"	"27020"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	192	339472	56.6
	"Uterus, NOS"	"27030"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	17	861200	2.0
	"Uterus, NOS"	"27030"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	22	881431	2.5
	"Uterus, NOS"	"27030"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	22	768723	2.9
	"Uterus, NOS"	"27030"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	16	301829	5.3
	"Uterus, NOS"	"27030"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	22	269814	8.2
	"Uterus, NOS"	"27030"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	18	289796	6.2
	"Uterus, NOS"	"27030"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	21	309870	6.8
	"Uterus, NOS"	"27030"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	18	319987	5.6
	"Uterus, NOS"	"27030"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	18	329450	5.5
	"Ovary"	"27040"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	22	928647	2.4
	"Ovary"	"27040"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	17	986225	1.7
	"Ovary"	"27040"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	17	1007266	1.7
	"Ovary"	"27040"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	17	1024049	1.7
	"Ovary"	"27040"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	18	1035171	1.7
	"Ovary"	"27040"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	24	1028603	2.3
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	23	933812	2.5
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	17	957695	1.8
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	19	953728	2.0
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	23	960568	2.4
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	20	971476	2.1
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	20	987784	2.0
	"Ovary"	"27040"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	16	1018148	1.6
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	18	948028	1.9
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	19	938993	2.0
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	18	921804	2.0
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	22	916692	2.4
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	26	918948	2.8
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	20	929658	2.2
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	19	942029	2.0
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	24	962019	2.5
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	23	970807	2.4
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	21	983099	2.1
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	26	987407	2.6
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	31	986446	3.1
	"Ovary"	"27040"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	27	987787	2.7
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	21	1017446	2.1
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	33	1003326	3.3
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	27	1012138	2.7
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	33	1006239	3.3
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	35	994870	3.5
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	27	973002	2.8
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	30	940153	3.2
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	29	912078	3.2
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	29	900860	3.2
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	34	900850	3.8
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	22	913231	2.4
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	47	929205	5.1
	"Ovary"	"27040"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	33	944700	3.5
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	43	1078697	4.0
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	72	1067955	6.7
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	54	1050487	5.1
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	59	1030188	5.7
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	34	1013743	3.4
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	44	997129	4.4
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	41	992266	4.1
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	34	991183	3.4
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	46	978974	4.7
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	61	965556	6.3
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	64	947472	6.8
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	44	925662	4.8
	"Ovary"	"27040"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	47	904373	5.2
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	105	1015283	10.3
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	98	1031554	9.5
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	99	1046981	9.5
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	100	1052154	9.5
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	94	1055489	8.9
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	88	1058398	8.3
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	93	1043891	8.9
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	77	1017287	7.6
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	92	990693	9.3
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	102	970947	10.5
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	100	954591	10.5
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	94	954510	9.8
	"Ovary"	"27040"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	73	962071	7.6
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	153	892066	17.2
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	154	920359	16.7
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	177	941520	18.8
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	155	965288	16.1
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	156	983665	15.9
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	159	992413	16.0
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	165	1003242	16.4
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	166	1009939	16.4
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	142	1008951	14.1
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	150	1008557	14.9
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	139	1011015	13.7
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	142	1000120	14.2
	"Ovary"	"27040"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	155	979296	15.8
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	195	774960	25.2
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	191	810597	23.6
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	227	845612	26.8
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	213	843935	25.2
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	192	859484	22.3
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	212	877642	24.2
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	217	893323	24.3
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	207	909001	22.8
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	213	928946	22.9
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	221	946197	23.4
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	167	957321	17.4
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	218	972707	22.4
	"Ovary"	"27040"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	229	982423	23.3
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	193	583709	33.1
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	187	608297	30.7
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	207	632869	32.7
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	218	687817	31.7
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	234	716674	32.7
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	210	747872	28.1
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	212	779106	27.2
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	243	807384	30.1
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	253	801970	31.5
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	217	818440	26.5
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	240	839953	28.6
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	215	861200	25.0
	"Ovary"	"27040"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	250	881431	28.4
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	192	468878	40.9
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	210	477129	44.0
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	197	489888	40.2
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	212	507372	41.8
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	221	536538	41.2
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	237	557335	42.5
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	227	576152	39.4
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	224	594447	37.7
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	233	644820	36.1
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	219	669694	32.7
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	242	703419	34.4
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	229	736932	31.1
	"Ovary"	"27040"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	223	768723	29.0
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	209	421385	49.6
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	206	419896	49.1
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	197	420767	46.8
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	217	424419	51.1
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	215	433249	49.6
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	162	441392	36.7
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	195	447920	43.5
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	210	454704	46.2
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	196	471023	41.6
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	235	499772	47.0
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	225	522283	43.1
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	224	542341	41.3
	"Ovary"	"27040"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	190	563239	33.7
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	238	417269	57.0
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	227	414038	54.8
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	199	407491	48.8
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	218	399642	54.5
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	209	393096	53.2
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	214	387637	55.2
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	191	384455	49.7
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	189	381294	49.6
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	192	384068	50.0
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2008"	"2008"	202	391631	51.6
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2009"	"2009"	196	401059	48.9
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2010"	"2010"	183	408750	44.8
	"Ovary"	"27040"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	"2011"	"2011"	170	421482	40.3
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"1999"	"1999"	231	376714	61.3
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2000"	"2000"	204	384351	53.1
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	224	383245	58.4
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	211	379338	55.6
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2003"	"2003"	211	374711	56.3
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2004"	"2004"	204	365347	55.8
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	193	359318	53.7
	"Ovary"	"27040"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	"2006"	"2006"	201	350930	57.3
